dataset,seed,variant,step,train_loss,cum_flops,compression
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,446,3.3165981769561768,52933420.79999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,446,3.113085985183716,26466710.400000025,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,446,1.8913688659667969,132333552.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,447,1.928094506263733,530521056.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,447,2.0124692916870117,265260528.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,447,1.9740480184555054,159156316.80000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,447,2.2683844566345215,106104211.19999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,447,2.907477378845215,79578158.40000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,447,3.3409106731414795,53052105.59999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,447,3.1353306770324707,26526052.800000023,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,447,1.9278420209884644,132630264.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,448,1.9026579856872559,531707904.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,448,2.0460784435272217,265853952.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,448,1.9985134601593018,159512371.20000005,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,448,2.25107741355896,106341580.79999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,448,2.8854715824127197,79756185.60000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,448,3.324143886566162,53170790.39999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,448,3.1171348094940186,26585395.200000025,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,448,1.9220577478408813,132926976.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,449,1.928016185760498,532894752.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,449,2.072014570236206,266447376.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,449,2.0472958087921143,159868425.60000002,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,449,2.273817777633667,106578950.39999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,449,2.908644437789917,79934212.80000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,449,3.3367292881011963,53289475.19999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,449,3.135704517364502,26644737.600000024,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,449,1.9404213428497314,133223688.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,450,1.9162319898605347,534081600.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,450,2.0361976623535156,267040800.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,450,2.01652193069458,160224480.00000003,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,450,2.2945072650909424,106816319.99999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,450,2.921673059463501,80112240.00000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,450,3.3523497581481934,53408159.999999985,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,450,3.1509950160980225,26704080.000000022,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,450,1.9302512407302856,133520400.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,451,1.9246587753295898,535268448.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,451,1.9768049716949463,267634224.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,451,1.9645076990127563,160580534.40000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,451,2.243727445602417,107053689.59999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,451,2.882040023803711,80290267.20000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,451,3.3274176120758057,53526844.79999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,451,3.119783878326416,26763422.400000025,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,451,1.9243806600570679,133817112.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,452,1.9522970914840698,536455296.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,452,2.025409460067749,268227648.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,452,2.0240542888641357,160936588.80000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,452,2.3170478343963623,107291059.19999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,452,2.945845603942871,80468294.40000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,452,3.3615963459014893,53645529.59999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,452,3.167238712310791,26822764.800000023,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,452,1.9702882766723633,134113824.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,453,1.9442739486694336,537642144.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,453,2.029287576675415,268821072.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,453,1.9705168008804321,161292643.20000005,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,453,2.2453670501708984,107528428.79999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,453,2.8938920497894287,80646321.60000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,453,3.3357174396514893,53764214.39999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,453,3.1290831565856934,26882107.200000025,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,453,1.9488577842712402,134410536.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,454,1.9069137573242188,538828992.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,454,2.01542592048645,269414496.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,454,1.9266295433044434,161648697.60000002,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,454,2.270256280899048,107765798.39999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,454,2.9046859741210938,80824348.80000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,454,3.3356103897094727,53882899.19999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,454,3.1319363117218018,26941449.600000024,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,454,1.9278298616409302,134707248.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,455,1.966331958770752,540015840.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,455,2.0275352001190186,270007920.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,455,1.9908701181411743,162004752.00000003,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,455,2.2796592712402344,108003167.99999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,455,2.8731653690338135,81002376.00000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,455,3.298229455947876,54001583.999999985,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,455,3.0963306427001953,27000792.000000022,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,455,1.9839439392089844,135003960.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,456,1.9764004945755005,541202688.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,456,2.0344629287719727,270601344.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,456,2.025643825531006,162360806.40000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,456,2.2852890491485596,108240537.59999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,456,2.892855167388916,81180403.20000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,456,3.3245577812194824,54120268.79999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,456,3.119915008544922,27060134.400000025,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,456,1.9915803670883179,135300672.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,457,1.943400502204895,542389536.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,457,2.0070619583129883,271194768.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,457,2.0271413326263428,162716860.80000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,457,2.2435595989227295,108477907.19999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,457,2.8755300045013428,81358430.40000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,457,3.305527687072754,54238953.59999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,457,3.1030592918395996,27119476.800000023,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,457,1.9421006441116333,135597384.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,458,1.9002081155776978,543576384.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,458,1.9618784189224243,271788192.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,458,1.9685901403427124,163072915.20000005,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,458,2.2484610080718994,108715276.79999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,458,2.873918294906616,81536457.60000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,458,3.291875123977661,54357638.39999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,458,3.09409761428833,27178819.200000025,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,458,1.91883385181427,135894096.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,459,1.9694757461547852,544763232.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,459,2.0012693405151367,272381616.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,459,2.010387420654297,163428969.60000002,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,459,2.2693140506744385,108952646.39999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,459,2.8859434127807617,81714484.80000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,459,3.32348370552063,54476323.19999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,459,3.1154496669769287,27238161.600000024,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,459,1.9774330854415894,136190808.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,460,1.9800522327423096,545950080.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,460,2.024872303009033,272975040.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,460,1.9965779781341553,163785024.00000003,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,460,2.2672970294952393,109190015.99999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,460,2.877199172973633,81892512.00000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,460,3.301616668701172,54595007.999999985,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,460,3.1022298336029053,27297504.000000022,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,460,1.9882267713546753,136487520.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,461,1.8773534297943115,547136928.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,461,1.9168386459350586,273568464.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,461,1.8773047924041748,164141078.40000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,461,2.164876699447632,109427385.59999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,461,2.8101916313171387,82070539.20000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,461,3.2509186267852783,54713692.79999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,461,3.0427651405334473,27356846.400000025,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,461,1.8686156272888184,136784232.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,462,1.9311308860778809,548323776.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,462,1.948774814605713,274161888.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,462,1.93815279006958,164497132.80000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,462,2.232257604598999,109664755.19999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,462,2.846813440322876,82248566.40000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,462,3.28267765045166,54832377.59999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,462,3.075234889984131,27416188.800000023,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,462,1.9155124425888062,137080944.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,463,2.0067944526672363,549510624.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,463,2.002868890762329,274755312.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,463,2.0577313899993896,164853187.20000005,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,463,2.269029140472412,109902124.79999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,463,2.927915573120117,82426593.60000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,463,3.3505091667175293,54951062.39999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,463,3.1539642810821533,27475531.200000025,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,463,1.986302137374878,137377656.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,464,1.9718432426452637,550697472.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,464,1.9949454069137573,275348736.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,464,2.1112253665924072,165209241.60000002,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,464,2.2683308124542236,110139494.39999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,464,2.895237922668457,82604620.80000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,464,3.319176197052002,55069747.19999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,464,3.123443841934204,27534873.600000024,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,464,1.9557169675827026,137674368.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,465,1.9774447679519653,551884320.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,465,2.043384552001953,275942160.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,465,2.081747531890869,165565296.00000003,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,465,2.308170795440674,110376863.99999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,465,2.9414846897125244,82782648.00000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,465,3.365654230117798,55188431.999999985,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,465,3.172069549560547,27594216.000000026,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,465,1.9742059707641602,137971080.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,466,1.8635647296905518,553071168.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,466,1.9177826642990112,276535584.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,466,1.8963265419006348,165921350.40000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,466,2.217705488204956,110614233.59999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,466,2.8519859313964844,82960675.20000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,466,3.2732226848602295,55307116.79999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,466,3.077648162841797,27653558.400000025,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,466,1.8581123352050781,138267792.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,467,1.9171260595321655,554258016.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,467,1.973103404045105,277129008.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,467,1.9374421834945679,166277404.80000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,467,2.2224183082580566,110851603.19999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,467,2.839085102081299,83138702.40000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,467,3.2752156257629395,55425801.59999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,467,3.068085193634033,27712900.800000023,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,467,1.9293569326400757,138564504.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,468,1.8692437410354614,555444864.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,468,1.9494866132736206,277722432.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,468,1.8578686714172363,166633459.20000005,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,468,2.189810276031494,111088972.79999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,468,2.8396153450012207,83316729.60000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,468,3.27093243598938,55544486.39999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,468,3.0705034732818604,27772243.200000025,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,468,1.8997750282287598,138861216.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,469,1.9370769262313843,556631712.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,469,2.0267484188079834,278315856.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,469,1.952666997909546,166989513.60000002,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,469,2.2459757328033447,111326342.39999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,469,2.8571159839630127,83494756.80000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,469,3.2850470542907715,55663171.19999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,469,3.084249258041382,27831585.600000024,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,469,1.9490379095077515,139157928.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,470,1.9129115343093872,557818560.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,470,2.033679723739624,278909280.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,470,2.021744728088379,167345568.00000003,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,470,2.2399823665618896,111563711.99999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,470,2.868300199508667,83672784.00000001,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,470,3.2784438133239746,55781855.999999985,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,470,3.0845820903778076,27890928.000000026,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,470,1.9321385622024536,139454640.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,471,1.9646638631820679,559005408.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,471,2.100360870361328,279502704.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,471,2.1006252765655518,167701622.40000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,471,2.279268980026245,111801081.59999998,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,471,2.8910815715789795,83850811.20000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,471,3.3169848918914795,55900540.79999999,10.000000000000002
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_95,471,3.118326187133789,27950270.400000025,19.999999999999982
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,quant8,471,1.9663503170013428,139751352.0,4.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,celo,472,1.8739279508590698,560192256.0,1.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_50,472,1.9341551065444946,280096128.0,2.0
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_70,472,1.9851917028427124,168057676.80000004,3.3333333333333326
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_80,472,2.167850971221924,112038451.19999997,5.000000000000001
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_85,472,2.783634662628174,84028838.40000002,6.666666666666665
RNNLM_lm1bbytes_Patch32_LSTM128_Embed64,7,prune_90,472,3.22847056388855,56019225.59999999,10.000000000000002
